0.000000	107.236369
1.000000	133.258113
2.000000	73.788349
3.000000	168.220438
4.000000	220.777362
5.000000	32.866228
6.000000	188.810111
7.000000	192.864049
8.000000	93.506967
9.000000	145.263235
10.000000	146.690581
11.000000	111.215094
12.000000	50.022005
13.000000	54.241608
14.000000	256.922766
15.000000	-0.075598
16.000000	56.959802
17.000000	149.085100
18.000000	-62.198206
19.000000	193.204334
20.000000	-91.090135
21.000000	313.420273
22.000000	89.158401
23.000000	110.077742
24.000000	348.877979
25.000000	318.026791
26.000000	317.509211
27.000000	229.591210
28.000000	440.563706
29.000000	190.121814
30.000000	274.295896
31.000000	300.106421
32.000000	189.340986
33.000000	278.788344
34.000000	154.387765
35.000000	82.758927
36.000000	245.661060
37.000000	46.991824
38.000000	181.993221
39.000000	146.850707
40.000000	-26.779626
41.000000	95.120811
42.000000	18.079722
43.000000	134.876037
44.000000	34.830318
45.000000	-38.882223
46.000000	-12.209191
47.000000	71.934617
48.000000	322.727206
49.000000	151.673349
